Annual,Million euro,RSTK,HR,:,:,8.0,140.0,333.0,281.0,679.0,679.0,483.0,567.0,296.0,674.0,836.0,1214.0,1378.0,886.0,771.0,1039.0,1003.0,823.0,871.0,648.0,455.0,56.079,76.496,97.719,51.903,39.123,51.091,58.372,50.807,47.155,97.944,134.0
Annual,Million euro,RSTK,HU,:,:,:,:,:,34817.0,35908.0,30748.0,:,25022.0,24855.0,24896.0,77859.0,119371.0,91441.0,64252.0,67502.0,71008.0,325555.0,81926.0,54387.0,1998874.0,56661.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK,IE,:,:,:,39.0,63.0,79.0,44.0,47.0,45.0,62.6,72.0,77.0,:,:,:,:,:,:,:,:,:,:,140.7 d,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK,IT,:,:,:,:,:,2122374.0,2345260.0,2508544.0,2518874.0,2675509.0,:,:,978.0,:,:,:,:,:,:,:,273.0,389.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK,LV,:,:,:,:,12.9,5.8,5.6,8.2,9.0,8.0,8.1,8.7,9.0,9.7,10.6,10.8,14.22,15.57,19.73,66.27,12.65,10.91,75.0,50.945,58.82,33.56,46.96,19.64,37.09,26.99,19.18,72.93,25.96,37.35
Annual,Million euro,RSTK,MK,:,:,:,:,:,:,:,323.9,417.0,282.0,353.0,290.0,508.3,:,:,408.8,458.57,117.08,211.0,152.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK,NL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1036.0,715.0,582.0,706.0,:
Annual,Million euro,RSTK,PL,:,:,:,945.0,1143.0,1206.0,1507.0,1444.0,:,:,:,:,:,:,:,:,1909.0,2222.0,2032.0,1498.0,2439.0,2916.0,2622.0,2527.219,910.069,528.668,999.496,562.368,609.644,606.85,865.856,852.975,1166.642,1865.037
Annual,Million euro,RSTK,PT,:,:,19500 d,28070.0,26688.0,12478.0,18908.0,14774.0,17522.0,46358.0,37152.0,66118 d,105712.0,:,:,:,:,:,37.3,:,:,:,:,11.8,16.07,126.33,21.93,20.43,19.02,16.925,22.825,37.099,26.226,37.952
Annual,Million euro,RSTK,RO,:,:,31199.5,18085.0,21813.0,78620.0,103611.0,:,:,826407.0,:,:,:,:,1487665.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK,RS,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:
Annual,Million euro,RSTK,SE,:,1832 d,1682 d,1834 d,1839 d,2310.0,1562.0,1993.0,1826.0,1787.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK,SI,:,:,4268.0,5012.0,5109.0,6165.0,6457.0,6733.0,11747.0,10643.0,14097.0,17238.0,13585.0,9224.0,13461.0,13908.0,66 d,64.7 d,50.74 d,73.02 d,38 d,39.91,38.093,36.506,37.0,37.23,41.87,49.77,56.85,44.95,63.38,135.49,276.66,39.86
Annual,Million euro,RSTK,SK,:,:,:,:,:,4232.0,5549.0,:,:,2017.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK,TR,:,:,:,:,:,:,:,:,:,:,:,:,:,281.0,473.0,506.0,671.0,682.0,815.0,911.0,905.0,874.0,947.0,492.204,456.219,582.383,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK,UK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1923.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK,XK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.499,0.03,0.026,0.02,0.02,:,:
Annual,Million euro,RSTK_INV,AL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,:
Annual,Million euro,RSTK_INV,AT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,149.86,280.391,430.0,: @C,168.0,135.0,141.0,:,27.0,197.0,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_INV,BA,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.511,0.511,:,:,:,:,:
Annual,Million euro,RSTK_INV,BE,:,:,:,12131 d,9114 d,10646.0,21066.0,20377.0,16138.0,16758.0,14504.0,251 d,234 d,271.0,156 b,:,218.0,311.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_INV,BG,:,:,371217.0,503658.0,1266395.0,:,:,:,:,:,:,:,:,:,:,:,:,:,480.1,161.2,133.8,176.8,301.9,198.129,434.86,295.122,170.314,93.67,97.965,111.872,193.731,138.0,:,:
Annual,Million euro,RSTK_INV,CH,:,:,:,:,:,369.0,474.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_INV,CZ,:,:,:,196.9,197.8,1046.9,1898.5,2236.4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_INV,DE,:,:,25863.0,27461.0,2961.0,:,:,:,3599.0,3888.0,:,:,:,:,:,:,:,:,:,:,:,:,:,980.0,1150.0,1150.0,1090.0,1190.0,1285.0,1451.0,1610.0,1712.0,1750.0,:
Annual,Million euro,RSTK_INV,DK,:,:,:,:,:,:,:,752.0,251.0,676.0,2182.0,2179.0,2101.0,:,:,:,762.0,195.0,266.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_INV,EE,:,:,4.8,10.9,95.2,11.7,24.5,43.0,:,:,388.5,598.3,615.3,:,:,223 p,79 p,:,:,46.7,46.1,8 d,18.4 d,88.0,15.0,16.0,11.0,11.0,18.0,:,4.0,11.0,21.0,3.0
Annual,Million euro,RSTK_INV,EL,:,:,5725 d,14984 d,5495.0,25003.0,5235.0,127.0,21999 d,47998 d,3608 d,17293 d,49.6 d,29.98 d,:,:,111.0,79.0,6.0,3.7,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_INV,ES,:,:,:,:,:,39144.0,27459.0,10153.0,21508.0,29351.0,27050.0,33968.0,183 d,:,549.0,744 d,826 d,1554 d,1851 d,1048 d,616 d,200 d,41 d,28.0,40.0,96.0,158.0,0.0,346.0,321.329,377.174,640.073,551.859,337.115
Annual,Million euro,RSTK_INV,FI,:,253 d,280 d,133.0,158.0,424.0,288.0,429.0,86 d,157 d,104 d,131 d,98 d,95.0,141.0,172.0,59.0,39.0,46.0,48.0,47.0,86.0,50.0,36.0,66.0,48.0,59.0,81.0,77.0,148.0,117.0,108.0,:,:
Annual,Million euro,RSTK_INV,FR,:,:,:,7191.0,6247.0,5416.0,5528.0,5695.0,5501.0,3813 d,3582 d,828 d,1171.0,1189.0,1282.0,1493.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_INV,HR,:,:,1.0,10.0,54.0,92.0,259.0,274.0,179.0,182.0,94.0,250.0,377.0,732.0,874.0,355.0,368.0,535.0,480.0,348.0,377.0,261.0,194.0,21.376,49.513,63.438,22.035,9.111,24.13,25.209,16.98,31.215,54.281,75.0
Annual,Million euro,RSTK_INV,HU,:,:,:,:,:,19301.0,15910.0,12739.0,16515.0,8895.0,8772.0,8739.0,27799.0,33965.0,23246.0,21307.0,24921.0,58811.0,301340.0,58236.0,29657.0,1961769.0,23634.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_INV,IE,:,:,:,8.0,32.0,48.0,10.0,14.0,12.3,28.5,35.0,24.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_INV,IT,:,:,:,:,:,1845646.0,1636749.0,1586204.0,1675781.0,1731245.0,:,:,966.0,:,:,1403.0,968.0,907.0,893.0,1700.0,195.0,294.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_INV,LT,:,:,:,:,71.1,31.8,28.7,21.3,11.1,0.1,0.0,0.9,3.2,7.4,4.7,20.9,45.84,55.96,329.91,4 d,68 d,22 d,58 d,72.0,43.0,13.0,39.0,39.0,20.0,3.0,41.0,27.6,12.5,:
Annual,Million euro,RSTK_INV,LV,:,:,:,:,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.61,0.28,0.36,36.2,16.41,15.97,1.1,0.0,0.0,12.87,0.0,0.0,50.69,3.3,13.04
Annual,Million euro,RSTK_INV,MK,:,:,:,:,:,:,:,:,:,:,:,42.0,287.1,:,:,62.1,91.76,:,211.0,152.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_INV,NL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,588.0,388.0,394.0,421.0,:
Annual,Million euro,RSTK_INV,NO,:,:,:,:,:,470.0,701.0,1091.0,397.0,807.0,1627.0,1501.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_INV,PL,:,:,:,73.0,94.0,113.0,309.0,288.0,:,:,:,:,:,:,:,:,676.0,988.0,799.0,541.0,1110.0,1741.0,1279.0,1655.509,560.189,270.787,605.748,241.954,224.099,248.743,451.047,391.659,676.255,529.723
Annual,Million euro,RSTK_INV,PT,:,:,16078 d,24446.0,23524.0,10633.0,16786.0,13632.0,13352.0,43457.0,30851.0,:,68569.0,:,:,:,:,:,36.8,:,:,:,:,10.4,13.38,124.26,16.08,19.44,16.79,14.733,20.71,31.196,19.808,32.71
Annual,Million euro,RSTK_INV,RO,:,:,3199.5,18085.0,21813.0,78620.0,103611.0,:,:,8036.0,:,:,:,:,714653.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_INV,RS,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:
Annual,Million euro,RSTK_INV,SE,584 d,532 d,467 d,587 d,597 d,984.0,401.0,535.0,477.0,443.0,:,:,:,:,:,707.0,354.0,628.0,142.0,19.0,78.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_INV,SI,:,:,37.0,173.0,743.0,467.0,425.0,1103.0,5699.0,4359.0,7172.0,10455.0,7109.0,1662.0,5306.0,4771.0,49 d,46.51 d,30.88 d,52.45 d,19 d,19.26,16.724,14.529,17.0,14.09,19.97,25.2,35.16,22.89,45.71,113.65,253.81,15.42
Annual,Million euro,RSTK_INV,SK,:,:,:,:,:,316.0,2922.0,:,:,470.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_INV,TR,:,:,:,:,:,:,:,:,:,:,:,:,:,27.0,135.0,131.0,282.0,216.0,313.0,327.0,318.0,258.0,282.0,229.327,220.196,341.101,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_INV,UK,:,:,:,360 d,202 d,206.0,52.0,120.0,178.0,237 d,554 d,924 d,571 d,800 d,1923.0,:,:,449 d,:,470 d,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_INV,XK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.466,0.0,:,:,0.0,:,:
Annual,Million euro,RSTK_MNT,AL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,:
Annual,Million euro,RSTK_MNT,AT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,317.603 d,634.0,644.0,530.0,540.0,622.0,:,108.0,316.0,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,BA,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.579,3.579,:,:,:,:,:
Annual,Million euro,RSTK_MNT,BE,:,:,:,38186 d,37240 d,37629.0,38215.0,35217.0,39649.0,43969.0,63883.0,1299 d,1457 d,1383 d,1536 b,:,1599.0,1416.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,BG,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,87.5,85.9,100.0,124.0,219.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,CH,:,:,:,:,:,1306.0,1338.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,CZ,:,:,:,4951.0,7289.0,15928.0,18833.0,23917.0,25906.0,25657.0,28936.3,30158.0,26470.1,20408.8,19934.6,21451.7,20433.0,24019.0,31770.0,29438.0,23328.0,19950.0,18472.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,DE,:,:,13057.0,13207.0,15072.0,:,:,:,12908.2,13084.49,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,DK,:,:,:,:,:,:,:,:,1403 d,978 d,1385 d,1455 d,1612 d,:,:,:,948.0,1396.0,2037.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,EE,:,:,29.7,114.0,144.4,173.7,336.9,231.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,EL,:,:,26815 d,30165.0,30756.0,44363.0,71428.0,132629.0,156449 d,151270 d,185343 d,257166 d,612.18 d,747.46 d,:,:,:,750.5,664.3,689.8,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,ES,:,:,:,:,:,76787.0,82541.0,76813.0,84484.0,94146.0,99225.0,106976.0,681.85 d,:,985.0,:,:,:,:,5768.0,5390 d,5084 d,4477 d,47.0,18.0,55.0,20.0,12.0,117.0,51.99,134.843,337.59,288.162,255.488
Annual,Million euro,RSTK_MNT,FI,:,:,:,1604.0,1956.0,2048.0,1818.0,2032.0,367 d,377 d,348 d,329 d,360 d,412.0,484.0,437.0,390.0,378.0,507.0,534.0,558.0,468.0,495.0,173.0,165.0,157.0,141.0,138.0,162.0,161.0,171.0,175.0,:,:
Annual,Million euro,RSTK_MNT,FR,:,:,:,:,20666.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,HR,:,:,6.0,79.0,180.0,146.0,753.0,854.0,786.0,827.0,512.0,780.0,957.0,1571.0,1811.0,1483.0,1679.0,1500.0,1672.0,1282.0,1263.0,1245.0,1234.0,34.703,26.983,34.149,29.735,30.146,26.961,33.163,33.827,15.94,43.663,59.0
Annual,Million euro,RSTK_MNT,HU,:,:,:,:,:,:,:,:,:,63647.0,71620.0,71475.0,134849.0,71297.0,89515.0,133343.0,130493.0,36309.0,136655.0,139125.0,151930.0,151722.0,153880.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,IE,:,:,:,35.0,34.0,40.0,40.0,45.0,42.4,67.9,200.0,328.0,:,:,:,:,:,:,:,:,:,:,:,16.6,16.6,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,IT,:,:,:,:,:,2829592.0,2181648.0,2374092.0,2327306.0,2643353.0,2969264.0,:,2054.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,LT,:,:,:,:,:,:,:,:,:,:,:,:,419.4,653.7,547.4,638.2,608.9,738.79,867.1,199 d,236 d,270 d,296 d,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,LV,:,:,:,:,6.9,21.6,22.9,31.9,36.0,34.0,47.7,45.6,52.5,63.1,63.0,69.9,72.4,88.1,131.14,140.96,128.91,115.93,165.0,34.504,42.85,32.46,46.96,19.64,24.22,26.99,19.18,22.24,22.66,24.31
Annual,Million euro,RSTK_MNT,MK,:,:,:,411.6,605.5,:,:,1139.1,1341.0,1361.0,1346.0,1136.0,1299.4,:,:,666.8,689.32,40.1,305.0,159.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,NL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,448.0,327.0,188.0,285.0,:
Annual,Million euro,RSTK_MNT,NO,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4856.0,2629.0,2717.0,3660.0,3842.0,5424.0,6603.0,6943.0,7528.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,PL,:,:,:,1540.0,1914.0,2608.0,3931.0,4859.0,4783.0,4885.0,:,:,:,:,:,:,2729.0,5024.0,5942.0,6372.0,6702.0,6040.0,6401.0,871.709,349.879,257.881,393.748,320.413,385.545,358.107,414.81,461.316,490.386,1335.315
Annual,Million euro,RSTK_MNT,PT,:,:,22315 d,24758.0,30008.0,37981.0,52116.0,89103.0,103565.0,65794.0,78998.0,:,:,:,:,:,:,:,:,:,:,:,:,1.41,2.69,2.07,5.85,0.99,2.23,2.192,2.115,5.903,6.418,5.242
Annual,Million euro,RSTK_MNT,RO,:,:,112978.0,251634.9,371875.5,619943.0,910689.0,2376123.0,:,3791601.0,:,:,:,:,6493667.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,RS,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:
Annual,Million euro,RSTK_MNT,SE,4980.0,5683.0,6874.0,7977.0,11843.0,13062.0,11182.0,8416.0,8845.0,8145.0,7559.0,7938.0,9508.0,10107.0,12865.0,14986.0,14534.0,16590.0,18440.0,20266.0,20577.0,19416.0,19006.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,SI,:,:,4510.0,6573.0,6902.0,13283.0,13348.0,12644.0,14062.0,17123.0,33213.0,21409.0,16828.0,17509.0,12321.0,14293.0,77 d,132.27 d,208.19 d,174.16 d,198.913 d,186.93,158.319,21.977,21.0,23.15,21.9,24.57,21.69,22.06,17.67,21.84,22.85,24.44
Annual,Million euro,RSTK_MNT,SK,:,:,:,:,:,3620.0,6452.0,:,:,3856.0,2604.6,7526.6,10658.0,4110.0,3994.0,6539.0,8751.0,10218.0,6459.0,: @C,285.8,295.6,224.5,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,TR,:,:,1.5,2.7,4.9,7.5,13.0,26.8,49.5,87.8,128.1,184.7,263.4,406.3,637.9,654.7,1141.6,1282.69,1750.66,2065.0,3479.0,4052.0,3978.0,262.877,236.023,241.282,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,UK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3538.0,:,:,:,:,: @C,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK_MNT,XK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.032,0.03,:,0.016,0.02,:,:
