Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Index,Közép-Magyarország,:,:,4.0 b,5.3,3.7,3.8,3.5,3.4,4.1,4.4,4.9,4.5,4.5,4.7,4.8,4.3,4.8,4.4,4.5,4.4,4.4
Annual,Index,Közép-Magyarország (NUTS 2013),:,:,4.0 b,5.3,3.7,3.8,3.5,3.4,4.1,4.4,4.9,4.5,4.5,4.7,4.8,:,:,:,:,:,:
Annual,Index,Budapest,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.0,5.3,4.7,5.0,4.6,4.4
Annual,Index,Pest,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.4,3.8,4.0,3.8,4.1,4.2
Annual,Index,Dunántúl,:,:,3.7 b,4.7,3.3,3.3,3.3,3.1,3.5,3.4,3.7,4.0,3.9,3.7,4.2,4.2,4.0,3.8,3.7,3.8,3.8
Annual,Index,Közép-Dunántúl,:,:,4.3 b,4.1,3.3,3.2,3.3,3.3,3.6,3.4,3.6,3.4,3.7,3.9,3.4,3.5,3.8,3.4,2.8,3.5,3.5
Annual,Index,Nyugat-Dunántúl,:,:,3.0 b,4.3,3.0,2.8,3.1,3.0,3.5,3.2,3.4,4.3,3.8,3.8,4.4,4.6,4.2,3.9,4.4,3.8,3.2
Annual,Index,Dél-Dunántúl,:,:,3.7 b,6.3,3.6,3.7,3.6,3.2,3.5,3.8,4.2,4.3,4.4,3.4,5.1,4.3,4.1,4.0,4.0,4.2,4.6
Annual,Index,Alföld és Észak,:,:,3.8 b,5.7,3.7,3.4,3.4,3.3,3.7,3.7,3.8,4.1,4.2,3.9,3.7,4.0,3.7,4.0,3.9,3.6,4.8
Annual,Index,Észak-Magyarország,:,:,4.0 b,5.0,4.0,3.4,3.4,3.3,3.7,4.0,4.0,4.3,4.7,3.9,3.5,4.3,3.7,3.7,3.7,3.3,5.0
Annual,Index,Észak-Alföld,:,:,3.6 b,5.7,3.9,3.4,3.5,3.3,3.8,3.8,3.8,3.8,3.8,3.8,3.4,4.4,3.9,3.7,4.3,3.6,5.4
Annual,Index,Dél-Alföld,:,:,4.1 b,6.2,3.2,3.4,3.1,3.1,3.6,3.3,3.6,4.2,4.1,4.2,4.3,3.8,3.6,4.2,3.8,4.1,3.9
Annual,Index,Ireland,4.9 b,4.9,5.0,4.9,4.8,4.4,4.2,4.7,4.6,4.8,4.7,4.9,4.5,4.4,4.6,4.2,4.0 b,3.9 b,3.7,3.8,3.9
Annual,Index,"Border, Midland and Western (NUTS 2013)",4.5 b,4.2,4.5,4.0,3.7,3.7,3.5,4.0,4.4,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Index,Southern and Eastern (NUTS 2013),5.1 b,5.1,5.0,5.0,5.0,4.6,4.5,4.9,4.6,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Index,Northern and Western,:,:,:,:,:,:,:,:,:,4.2,4.2,:,:,3.9,3.8,3.7,3.4 b,3.5 b,4.1,3.7,3.5
Annual,Index,Southern,:,:,:,:,:,:,:,:,:,4.4,4.3,:,:,3.9,4.2,3.8,3.8 b,3.7 b,3.5,3.5,3.6
Annual,Index,Eastern and Midland,:,:,:,:,:,:,:,:,:,5.0,5.0,:,:,4.9,5.1,4.7,4.1 b,4.0 b,3.7,3.9,3.9
Annual,Index,Iceland,:,3.4,3.5,3.7,3.9,3.8,4.2,3.6,3.3,3.4,3.4,3.1,3.4,3.3,3.6,3.2,3.3,:,:,:,:
Annual,Index,Italy,:,5.6 b,5.6,5.4,5.4,5.2,5.3,5.4,5.7,5.6,5.8,5.8,5.8,6.3,5.9,6.1,6.0,5.8,5.9,5.6,5.3
Annual,Index,Nord-Ovest,:,4.9 b,4.9,4.7,4.8,4.5,4.6,4.9,4.8,4.8,4.7,4.8,5.0,5.3,5.3,5.1,5.2,4.9,5.2,5.3,4.5
Annual,Index,Piemonte,:,4.9 b,4.9,4.5,4.3,4.4,4.4,5.0,5.3,5.2,4.6,4.7,4.3,4.9,4.7,5.0,5.2,5.1,5.0,4.5,4.3
Annual,Index,Valle d’Aosta/Vallée d’Aoste,:,4.6 b,4.1,3.7,4.5,3.9,5.0,4.5,4.2,4.6,4.3,3.7,4.1,5.0,4.9,4.3,4.0,3.5,4.2,4.0,4.5
Annual,Index,Liguria,:,4.8 b,5.3,4.6,4.3,4.6,4.3,4.4,4.6,6.0,6.0,5.7,5.4,5.4,5.3,5.7,5.1,5.1,6.0,5.1,4.7
Annual,Index,Lombardia,:,4.9 b,5.0,4.8,5.0,4.6,4.8,4.9,4.6,4.5,4.6,4.8,5.2,5.5,5.4,5.1,5.2,4.9,5.2,5.6,4.5
Annual,Index,Sud,:,6.0 b,5.7,5.9,5.4,5.6,5.6,5.6,6.2,6.4,6.9,6.3,5.8,7.0,6.4,6.7,6.8,6.5,6.7,5.5,5.4
Annual,Index,Abruzzo,:,4.3 b,4.6,4.1,4.6,4.8,4.1,4.8,4.9,5.0,4.6,5.5,5.2,5.2,5.3,4.9,4.9,5.6,4.7,6.1,4.4
Annual,Index,Molise,:,4.7 b,4.8,4.6,4.5,4.5,5.5,5.3,4.8,5.2,6.5,5.0,4.9,6.2,5.0,5.3,5.9,10.4,4.7,4.8,4.3
Annual,Index,Campania,:,6.9 b,6.3,6.5,6.0,6.5,6.2,6.4,7.0,7.7,10.2,7.9,6.2,8.6,7.4,7.6,8.0,7.3,7.7,6.1,5.2
Annual,Index,Puglia,:,5.9 b,5.1,5.3,5.0,5.0,5.4,5.1,5.5,5.7,5.0,5.1,6.0,5.9,5.5,5.7,6.3,5.9,6.1,4.4,4.5
Annual,Index,Basilicata,:,4.3 b,5.2,4.8,5.2,4.9,4.6,5.1,6.9,7.1,7.0,4.7,5.0,5.3,5.5,6.9,4.5,4.9,5.0,5.5,3.6
Annual,Index,Calabria,:,6.0 b,6.3,7.0,5.5,5.5,5.9,5.9,6.3,6.5,5.9,6.1,5.5,8.4,7.1,7.6,6.5,7.3,6.7,7.5,8.5
Annual,Index,Isole,:,6.7 b,6.6,6.5,6.3,5.6,5.9,6.4,7.5,6.2,8.0,8.1,8.3,8.9,7.3,8.0,8.5,7.3,7.1,6.2,5.3
Annual,Index,Sicilia,:,7.2 b,7.0,7.0,6.7,5.7,6.2,6.7,7.7,6.7,8.7,9.4,8.7,9.5,7.4,8.5,9.0,7.5,7.3,6.2,5.4
Annual,Index,Sardegna,:,4.9 b,5.3,4.7,5.2,5.1,5.1,4.7,5.7,4.6,5.4,5.7,6.5,6.5,6.7,7.5,6.6,7.3,6.3,5.8,4.7
Annual,Index,Nord-Est,:,4.4 b,4.4,4.3,4.3,4.2,4.3,4.2,4.3,4.4,4.4,4.3,4.3,4.5,4.4,4.6,4.3,4.3,4.5,4.6,4.2
Annual,Index,Provincia Autonoma di Bolzano/Bozen,:,4.4 b,4.4,3.8,4.4,4.3,4.6,4.1,4.2,4.0,4.1,4.0,4.0,4.6,4.0,5.0,5.0,5.1,5.2,5.8,3.9
Annual,Index,Provincia Autonoma di Trento,:,4.4 b,4.3,3.6,3.5,3.4,4.4,4.1,4.4,4.1,4.3,4.1,4.3,5.0,5.0,6.1,4.3,4.0,4.5,4.4,4.0
Annual,Index,Veneto,:,4.2 b,4.2,4.0,4.4,3.9,4.0,4.0,4.1,4.4,4.2,4.0,3.9,4.3,4.2,4.6,4.1,4.1,4.7,4.5,4.4
Annual,Index,Friuli-Venezia Giulia,:,4.2 b,4.1,4.0,3.9,4.0,4.1,4.2,4.0,4.5,4.0,3.8,3.9,4.1,4.1,4.0,4.3,4.6,4.3,5.3,4.4
Annual,Index,Emilia-Romagna,:,4.5 b,4.6,4.9,4.5,4.6,4.8,4.5,4.6,4.5,4.7,4.7,4.8,4.6,4.7,4.6,4.6,4.2,4.5,4.4,3.9
Annual,Index,Centro (IT),:,5.1 b,4.8,4.8,4.8,4.6,4.8,4.8,5.1,5.1,5.2,5.4,5.5,5.8,5.5,5.6,5.2,5.2,5.2,5.1,5.1
Annual,Index,Toscana,:,4.3 b,4.1,4.1,4.0,4.1,4.3,4.4,4.7,4.4,4.5,4.4,4.5,4.7,4.8,5.0,4.9,4.9,5.1,4.3,4.3
Annual,Index,Umbria,:,4.2 b,4.2,4.6,4.7,4.4,4.1,3.9,4.3,4.3,4.2,5.4,5.2,5.2,4.2,4.6,4.2,4.2,4.9,4.5,4.7
Annual,Index,Marche,:,4.1 b,4.1,4.2,4.5,4.3,4.5,4.2,4.5,4.7,4.6,4.7,4.7,5.2,4.8,4.5,4.4,4.1,3.9,3.9,3.9
Annual,Index,Lazio,:,6.1 b,5.7,5.5,5.6,5.0,5.4,5.4,5.7,6.0,6.2,6.6,6.5,6.7,6.5,6.5,5.9,6.0,6.3,6.3,6.0
Annual,Index,Lithuania,:,:,6.9 b,6.3,5.9,6.1,6.4,7.3,5.8,5.3,6.1,6.1,7.5,7.1,7.3,7.1,6.4,6.1,6.1,6.4,6.3
Annual,Index,Sostinės regionas,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7.5,7.4,7.0,7.2,6.3,7.2,6.8
Annual,Index,Vidurio ir vakarų Lietuvos regionas,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.7,6.6,6.0,5.4,5.7,5.6,5.8
Annual,Index,Luxembourg,4.1 b,3.9,3.9,4.2,4.0,4.1,4.3,4.1,4.0,4.1,4.6,4.4,4.3,4.6 b,4.6,5.2,5.3,5.0 b,4.6 b,4.5 b,4.8
Annual,Index,Latvia,:,:,6.7 b,7.8,6.4,7.3,7.4,6.8,6.5,6.5,6.3,6.5,6.5,6.2,6.3,6.8,6.5,6.3,6.6,6.3,6.2
Annual,Index,Montenegro,:,:,:,:,:,:,:,:,:,:,8.5,7.3,7.5,7.4,7.6,7.4,6.7,6.0,5.8,5.6,:
Annual,Index,North Macedonia,:,:,:,:,:,:,:,:,:,10.2,8.4,7.2,6.6,6.6,6.4,6.2,5.6,5.9,:,:,:
Annual,Index,Malta,:,:,3.9 b,4.0,3.9,4.3,4.0,4.3,4.0,3.9,4.1,4.0,4.1,4.2,4.2,4.3,4.2,4.7,5.0,4.8,5.3
Annual,Index,Netherlands,:,:,4.0 b,3.8,4.0,4.0,4.0,3.7,3.8,3.6,3.6,3.8,3.8,3.9 b,4.0,4.1,3.9,4.1,3.9,3.9,3.9
Annual,Index,Noord-Nederland,:,:,:,:,:,:,:,:,:,:,:,:,:,3.4 b,3.7,4.0,3.8,3.8,3.5,3.7,3.3
Annual,Index,Groningen,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.4,5.0,3.5
Annual,Index,Friesland (NL),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.7,3.2,3.3
Annual,Index,Drenthe,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.3,3.6,2.9
Annual,Index,Oost-Nederland,:,:,:,:,:,:,:,:,:,:,:,:,:,3.5 b,3.6,3.7,3.6,3.9,3.6,3.5,3.4
Annual,Index,Overijssel,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.5,3.3,3.2
Annual,Index,Gelderland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.7,3.7,3.3
Annual,Index,Flevoland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.5,3.5,3.5
Annual,Index,West-Nederland,:,:,:,:,:,:,:,:,:,:,:,:,:,4.3 b,4.4,4.4,4.2,4.4,4.2,4.3,4.3
Annual,Index,Utrecht (NUTS 2021),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.9,4.3,4.2
Annual,Index,Noord-Holland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.5,4.6,4.6
Annual,Index,Zuid-Holland (NUTS 2021),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.2,4.4,4.1
Annual,Index,Zeeland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.1,3.5,2.7
Annual,Index,Zuid-Nederland,:,:,:,:,:,:,:,:,:,:,:,:,:,3.7 b,3.6,3.6,3.8,4.1,3.7,3.6,3.6
Annual,Index,Noord-Brabant,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.7,3.7,3.6
Annual,Index,Limburg (NL),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.6,3.3,3.5
Annual,Index,Norway,3.8 b,3.6,4.1,4.6,3.5,3.7,3.5,3.4,3.3,3.2,3.3,3.4,3.5,3.7,3.9,3.7,3.8,3.8,3.9 b,4.1,3.6 b
Annual,Index,Oslo og Akershus (statistical region 2016),4.7 b,:,6.6,6.1,4.2,4.2,4.5,3.9,4.0,3.5,3.7,3.8,3.9,4.2,4.4,4.3,4.6,4.5,:,:,:
Annual,Index,Innlandet,3.0 b,:,3.2,3.3,3.5,3.6,3.2,3.0,2.8,2.7,2.9,3.0,3.0,3.2,3.6,3.2,3.5,3.2,3.1 b,3.4,2.9 b
Annual,Index,Sør-Østlandet (statistical region 2016),3.5 b,:,3.1,4.5,3.1,3.5,3.1,3.3,3.0,2.9,3.1,3.2,3.2,3.3,3.4,3.3,3.3,3.4,:,:,:
Annual,Index,Agder og Rogaland (statistical region 2016),4.0 b,:,3.6,4.5,3.5,3.5,3.7,3.5,3.2,3.4,3.2,3.4,3.5,3.9,4.1,3.8,4.2,3.4,:,:,:
Annual,Index,Vestlandet (statistical region 2016),3.6 b,:,3.7,4.8,3.6,3.6,3.2,3.1,3.1,3.1,3.1,3.2,3.5,3.9,3.8,3.6,3.5,4.0,:,:,:
Annual,Index,Trøndelag,3.1 b,:,3.5,3.8,3.4,4.7,3.2,3.3,3.2,3.4,3.4,3.4,3.5,3.5,4.0,3.4,3.4,3.4,4.1 b,3.8,3.7 b
Annual,Index,Nord-Norge,2.9 b,:,3.4,3.3,3.0,2.9,3.1,3.1,3.1,2.9,3.0,3.1,3.5,3.0,3.8,3.6,3.3,:,3.4 b,3.5,3.2 b
Annual,Index,Oslo og Viken,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.4 b,4.7,4.1 b
Annual,Index,Agder og Sør-Østlandet,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.3 b,4.2,3.5 b
Annual,Index,Vestlandet,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.8 b,3.8,3.3 b
Annual,Index,Poland,:,:,6.6 b,5.6,5.3,5.1,5.0,5.0,5.0,4.9,4.9,4.9,4.9,4.8,4.6,4.3,4.4,4.1,4.0,3.9,4.1
Annual,Index,Region Centralny (NUTS 2013),:,:,:,:,:,:,:,:,:,5.4,5.4,5.4,5.7,5.1,4.9,:,:,:,:,:,:
Annual,Index,Makroregion południowy,:,:,:,:,:,:,:,:,:,4.4,4.5,4.5,4.7,4.7,4.5,4.1,4.1,3.8,4.0,3.7,3.6
Annual,Index,Małopolskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.4,4.1,4.2,4.1,4.2
Annual,Index,Śląskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.9,3.5,3.7,3.5,3.1
Annual,Index,Region Wschodni (NUTS 2013),:,:,:,:,:,:,:,:,:,5.1,4.7,4.7,4.4,4.6,4.3,:,:,:,:,:,:
Annual,Index,Makroregion północno-zachodni,:,:,:,:,:,:,:,:,:,4.6,4.6,4.5,4.8,4.4,4.4,3.8,3.8,3.6,3.8,3.7,3.9
Annual,Index,Wielkopolskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.7,3.5,3.6,3.9,3.5
Annual,Index,Zachodniopomorskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.3,3.9,4.1,3.7,4.6
Annual,Index,Lubuskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.5,3.3,3.4,3.7,3.3
Annual,Index,Makroregion południowo-zachodni,:,:,:,:,:,:,:,:,:,5.3,4.7,4.9,4.8,5.1,4.7,4.4,4.2,3.9,3.7,3.6,3.6
Annual,Index,Dolnośląskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.3,3.9,3.7,3.6,3.7
Annual,Index,Opolskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.9,3.7,3.5,3.3,3.1
Annual,Index,Makroregion północny,:,:,:,:,:,:,:,:,:,4.5,4.9,4.9,4.7,4.4,4.1,4.2,4.3,3.9,4.0,4.0,4.2
Annual,Index,Kujawsko-pomorskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.3,3.8,4.2,4.0,4.0
Annual,Index,Warmińsko-mazurskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.5,4.1,3.9,3.9,4.2
Annual,Index,Pomorskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.2,3.7,3.8,3.9,3.9
Annual,Index,Makroregion centralny,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.9,4.0,3.6,3.8,4.0,3.6
Annual,Index,Łódzkie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.2,3.7,4.1,4.2,3.4
Annual,Index,Świętokrzyskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.8,3.7,3.2,3.6,3.7
Annual,Index,Makroregion wschodni,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.4,4.3,4.2,3.8,3.7,3.9
Annual,Index,Lubelskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.8,4.7,4.6,3.9,3.9
Annual,Index,Podkarpackie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.0,4.1,3.5,3.3,3.2
Annual,Index,Podlaskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.2,4.2,3.8,3.9,4.9
Annual,Index,Makroregion województwo mazowieckie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.7,5.7,5.4,4.9,4.3,5.0
Annual,Index,Warszawski stołeczny,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.2,5.5,4.7,4.1,5.0
Annual,Index,Mazowiecki regionalny,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.1,4.1,4.0,3.6,3.5
Annual,Index,Portugal,:,7.0 b,7.0,6.7,6.5,6.1,6.0,5.6,5.7,5.8,6.0,6.2,6.0,5.9,5.7,5.2,5.2,5.0,5.7,5.1,5.6
Annual,Index,Norte,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.4,5.0,5.2
Annual,Index,Algarve,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.3,5.3,5.4
Annual,Index,Centro (PT) (NUTS 2021),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.6,5.0,5.2
Annual,Index,Área Metropolitana de Lisboa (NUTS 2021),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.6,5.1,6.2
Annual,Index,Alentejo (NUTS 2021),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.0,4.8,4.5
Annual,Index,Região Autónoma dos Açores,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.7,6.0,6.5
Annual,Index,Região Autónoma da Madeira,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.1,5.3,5.2
Annual,Index,Romania,:,:,:,:,8.1 b,7.0,6.5,6.1,6.2,6.6,6.8,7.2,8.3,7.2,6.5,7.2,7.1,6.6,7.1,6.0,5.8
Annual,Index,Macroregiunea Unu,:,:,:,:,6.4 b,5.7,5.3,5.1,5.3,5.3,5.5,5.8,8.6,5.8,5.3,5.9,5.6,5.5,5.5,5.9,5.1
Annual,Index,Nord-Vest,:,:,:,:,6.9 b,6.1,5.3,4.8,5.5,5.5,5.2,5.1,6.0,5.3,5.5,5.8,5.2,5.2,4.6,4.9,4.4
Annual,Index,Centru,:,:,:,:,6.0 b,5.3,5.1,5.4,5.2,5.7,5.8,6.9,11.0,6.4,5.2,6.2,6.3,6.0,7.1,7.3,5.6
Annual,Index,Macroregiunea Doi,:,:,:,:,9.7 b,8.6,7.6,6.8,6.8,7.4,8.7,9.4,9.1,8.0,7.9,8.2,8.6,8.0,8.2,6.2,6.4
Annual,Index,Nord-Est,:,:,:,:,11.6 b,9.6,8.0,7.4,7.2,7.7,9.1,9.8,10.2,8.7,8.4,9.2,9.5,8.9,8.4,6.4,6.3
Annual,Index,Sud-Est,:,:,:,:,7.7 b,7.3,6.8,6.0,6.3,7.1,7.9,9.5,7.9,7.1,7.0,7.4,7.2,7.1,7.9,6.0,6.4
Annual,Index,Macroregiunea Trei,:,:,:,:,8.0 b,6.6,6.3,5.6,5.6,5.5,5.8,6.0,6.8,6.7,5.6,6.8,6.6,5.4,6.2,5.0,4.9
Annual,Index,Sud-Muntenia,:,:,:,:,6.9 b,5.9,5.7,5.4,5.3,5.3,5.1,5.7,7.1,5.8,6.0,6.8,7.1,5.6,6.4,4.8,4.6
Annual,Index,Bucureşti-Ilfov,:,:,:,:,6.5 b,5.2,5.1,4.5,4.5,4.0,5.0,4.4,4.4,6.6,4.1,5.0,4.1,4.0,4.1,4.3,3.8
Annual,Index,Macroregiunea Patru,:,:,:,:,7.1 b,6.1,6.5,6.3,6.8,7.9,6.8,7.4,7.2,7.4,6.9,7.4,6.2,7.3,7.5,7.3,5.9
Annual,Index,Sud-Vest Oltenia,:,:,:,:,9.3 b,6.8,7.2,6.8,7.5,9.0,6.8,7.3,8.3,10.3,8.9,9.8,7.3,7.7,7.2,9.6,7.4
Annual,Index,Vest,:,:,:,:,4.4 b,5.0,5.0,5.6,6.0,7.5,6.9,7.7,5.8,5.5,5.0,5.0,4.8,6.4,7.8,5.2,4.0
Annual,Index,Serbia,:,:,:,:,:,:,:,:,:,:,8.6,9.4,10.7,11.0,9.4,8.6,6.5,6.1,5.9,5.5,:
Annual,Index,Srbija - sever,:,:,:,:,:,:,:,:,:,:,:,9.4,10.5,12.5,10.0,8.0,5.6,6.1,6.0,5.8,:
Annual,Index,Srbija - jug,:,:,:,:,:,:,:,:,:,:,:,8.5,10.3,9.1,8.2,8.6,6.7,5.5,5.2,4.9,:
Annual,Index,Sweden,:,3.3 b,3.3,3.6,3.3,3.7 b,4.0,3.8,4.0,4.0,4.0,4.2,4.1,4.3,4.3,4.1,4.3,4.1,4.0,4.3,4.7
Annual,Index,Östra Sverige,:,:,:,:,:,4.1 b,4.5,4.1,4.0,4.1,4.2,4.3,4.4,4.6,4.3,4.3,4.3,4.2,4.3,4.4,4.8
Annual,Index,Stockholm,:,:,:,:,:,4.6 b,4.9,4.3,4.2,4.2,4.5,4.7,4.5,4.8,4.6,4.6,4.6,4.0,4.4,4.7,5.2
Annual,Index,Östra Mellansverige,:,:,:,:,:,3.5 b,3.7,3.6,3.6,3.9,3.7,3.5,4.0,4.1,3.7,3.7,3.7,4.1,3.7,3.8,4.0
Annual,Index,Södra Sverige,:,:,:,:,:,3.5 b,3.7,3.7,3.9,3.8,3.9,4.2,3.9,4.2,3.8,4.3,4.6,4.2,4.0,4.4,4.9
Annual,Index,Småland med öarna,:,:,:,:,:,3.2 b,3.4,3.3,3.5,3.4,3.4,4.0,3.3,4.1,3.7,4.3,5.2,4.8,3.8,4.1,3.5
Annual,Index,Sydsverige,:,:,:,:,:,3.8 b,4.2,4.3,4.3,4.4,4.6,4.7,4.3,4.8,4.0,4.6,4.7,4.0,4.1,4.3,6.3
Annual,Index,Västsverige,:,:,:,:,:,3.4 b,3.5,3.5,3.9,3.6,3.6,4.0,3.9,4.0,3.8,4.0,4.2,4.1,3.9,4.4,4.6
Annual,Index,Norra Sverige,:,:,:,:,:,3.3 b,3.4,3.6,3.8,3.9,3.6,3.5,3.6,3.4,5.2,3.4,3.6,3.7,3.4,3.9,3.9
Annual,Index,Norra Mellansverige,:,:,:,:,:,3.4 b,3.6,4.0,4.4,4.1,3.7,3.6,3.9,3.3,3.8,3.3,3.8,3.8,3.4,4.0,4.4
Annual,Index,Mellersta Norrland,:,:,:,:,:,3.0 b,3.5,3.2,3.5,3.8,4.1,3.9,3.6,4.3,3.5,3.6,3.9,4.0,3.4,3.7,3.6
Annual,Index,Övre Norrland,:,:,:,:,:,3.4 b,3.2,3.4,3.5,3.8,3.2,3.2,3.6,3.3,8.4,3.7,3.2,3.4,3.2,3.7,3.6
Annual,Index,Slovenia,:,:,3.4 b,3.4,3.3,3.4,3.2,3.4,3.5,3.4,3.6,3.7,3.6,3.6,3.4,3.4,3.4,3.3,3.2,3.3,3.3
Annual,Index,Vzhodna Slovenija (NUTS 2010),:,:,:,:,:,3.3,3.2,3.4,3.4,3.5,3.5,3.6,3.5,3.4,3.4,:,:,:,:,:,:
Annual,Index,Zahodna Slovenija (NUTS 2010),:,:,:,:,:,3.2,3.2,3.3,3.4,3.3,3.6,3.7,3.7,3.7,3.5,:,:,:,:,:,:
Annual,Index,Vzhodna Slovenija,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.3,3.4,3.2,3.2,3.2,3.2
Annual,Index,Zahodna Slovenija,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.4,3.3,3.4,3.3,3.3,3.4
Annual,Index,Slovakia,:,:,3.9,4.1,3.5,3.4,3.6,3.8,3.8,3.7,3.6,3.9,3.5,3.6,3.5,3.0,3.3,3.0,3.2,3.1,3.6
Annual,Index,Bratislavský kraj,:,:,5.5,6.9,4.5,4.1,4.1,3.8,3.7,3.7,3.7,4.9,3.8,4.2,3.5,2.9,2.8,2.6,2.8,3.0,2.7
Annual,Index,Západné Slovensko,:,:,3.6,3.6,3.1,3.1,3.3,3.5,3.7,3.5,3.3,3.5,3.3,3.2,3.2,2.7,2.8,2.7,2.8,2.7,3.0
Annual,Index,Stredné Slovensko,:,:,3.5,3.6,3.3,3.3,3.5,3.9,3.8,3.7,3.7,4.1,3.8,3.6,3.5,3.1,3.7,3.3,3.4,3.0,3.2
Annual,Index,Východné Slovensko,:,:,3.7,3.6,3.4,3.2,3.4,3.7,3.8,3.9,3.6,3.7,3.5,3.7,3.5,3.4,4.0,3.3,3.6,3.5,4.2
Annual,Index,Türkiye,:,:,:,11.3 b,9.3,9.3,10.3,9.9,9.5,9.3,8.7,8.3,8.6,8.6,8.7,8.7,8.4,9.2,8.6,9.4,8.7
Annual,Index,United Kingdom,:,:,5.9 b,5.4,5.3,5.6,5.3,5.4,5.3,5.0 b,4.6,5.1,5.2,5.1,5.4 b,5.6,:,:,:,:,:
Annual,Index,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15.6,:,:,:,:,:
