Time frequency,Unit of measure,Maritime entity (reporting)\Time,Janvier-Mars 2005,Avril-Juin 2005,Jullet-Septembre 2005,Octobre-Décembre 2005,Janvier-Mars 2006,Avril-Juin 2006,Jullet-Septembre 2006,Octobre-Décembre 2006,Janvier-Mars 2007,Avril-Juin 2007,Jullet-Septembre 2007,Octobre-Décembre 2007,Janvier-Mars 2008,Avril-Juin 2008,Jullet-Septembre 2008,Octobre-Décembre 2008,Janvier-Mars 2009,Avril-Juin 2009,Jullet-Septembre 2009,Octobre-Décembre 2009,Janvier-Mars 2010,Avril-Juin 2010,Jullet-Septembre 2010,Octobre-Décembre 2010,Janvier-Mars 2011,Avril-Juin 2011,Jullet-Septembre 2011,Octobre-Décembre 2011,Janvier-Mars 2012,Avril-Juin 2012,Jullet-Septembre 2012,Octobre-Décembre 2012,Janvier-Mars 2013,Avril-Juin 2013,Jullet-Septembre 2013,Octobre-Décembre 2013,Janvier-Mars 2014,Avril-Juin 2014,Jullet-Septembre 2014,Octobre-Décembre 2014,Janvier-Mars 2015,Avril-Juin 2015,Jullet-Septembre 2015,Octobre-Décembre 2015,Janvier-Mars 2016,Avril-Juin 2016,Jullet-Septembre 2016,Octobre-Décembre 2016,Janvier-Mars 2017,Avril-Juin 2017,Jullet-Septembre 2017,Octobre-Décembre 2017,Janvier-Mars 2018,Avril-Juin 2018,Jullet-Septembre 2018,Octobre-Décembre 2018,Janvier-Mars 2019,Avril-Juin 2019,Jullet-Septembre 2019,Octobre-Décembre 2019,Janvier-Mars 2020,Avril-Juin 2020,Jullet-Septembre 2020,Octobre-Décembre 2020,Janvier-Mars 2021,Avril-Juin 2021,Jullet-Septembre 2021,Octobre-Décembre 2021,Janvier-Mars 2022,Avril-Juin 2022,Jullet-Septembre 2022,Octobre-Décembre 2022,Janvier-Mars 2023,Avril-Juin 2023,Jullet-Septembre 2023,Octobre-Décembre 2023,Janvier-Mars 2024
Quarterly,Thousand tonnes,Sweden,36903.0,40842.0,39682.0,42435.0,38466.0,40004.0,40492.0,41785.0,42320.0,41943.0,40639.0,41365.0,42594.0,44095.0,41946.0,42604.0,37342.0,35428.0,35645.0,39628.0,39203.0,42129.0,40992.0,42865.0,41363.0,42012.0,38721.0,41180.0,38842.0,40176.0,39607.0,38858.0,40623.0,42149.0,39011.0,39787.0,40582.0,41992.0,42042.0,42913.0,41978.0,42191.0,42956.0,42561.0,41142.0,42312.0,43326.0,44545.0,42724.0,43087.0,44859.0,45294.0,43833.0,46353.0,44289.0,45474.0,43206.0,43151.0,43515.0,40685.0,43383.0,42619.0,41069.0,41899.0,42303.0,43305.0,42787.0,42223.0,43674.0,43987.0,41737.0,42658.0,41042.0,40874.0,38936.0,38759.0,42087.0
Quarterly,Thousand tonnes,Slovenia,3032.0,3209.0,2780.0,3520.0,3824.0,3871.0,3570.0,4126.0,4272.0,3963.0,3403.0,4167.0,4223.0,4084.0,3944.0,4249.0,3774.0,2720.0,3214.0,3614.0,3551.0,3760.0,3114.0,4166.0,3761.0,4122.0,4106.0,4208.0,4066.0,4505.0,4177.0,4158.0,4192.0,4325.0,4255.0,4412.0,4601.0,4172.0,4371.0,4868.0,4857.0,5480.0,4723.0,4871.0,5463.0,5457.0,4888.0,5363.0,5905.0,5548.0,5532.0,5326.0,5979.0,5424.0,5560.0,6164.0,5819.0,5802.0,5652.0,4840.0,5183.0,4635.0,4250.0,4245.0,4884.0,5260.0,5157.0,4759.0,5527.0,5709.0,5829.0,5322.0,5296.0,5395.0,5114.0,5332.0,4945.0
Quarterly,Thousand tonnes,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,77282.0,86545.0,78406.0,63038.0,62472.0,74874.0,79731.0,76844.0,76087.0,87142.0,87606.0,87243.0,86214.0,92449.0,90425.0,89995.0,88580.0,95262.0,96065.0,94808.0,90885.0,97596.0,97488.0,93431.0,88741.0,94978.0,95278.0,99691.0,96924.0,102503.0,102655.0,109518.0,104545.0,108471.0,104653.0,108184.0,109631.0,117367.0,119961.0,119022.0,115037.0,116495.0,112661.0,110178.0,113298.0,120225.0,119522.0,125071.0,126452.0,114002.0,122733.0,127370.0,122468.0,130949.0,132587.0,133902.0,133787.0,136375.0,133640.0,132023.0,123767.0,133867.0,129148.0,127564.0,132296.0
Quarterly,Thousand tonnes,United Kingdom,139884.0,144995.0,140241.0,145026.0,140043.0,145180.0,140272.0,143261.0,141913.0,142474.0,139325.0,142906.0,136802.0,139295.0,135345.0,136637.0,123081.0,120021.0,122239.0,124214.0,123168.0,121095.0,125409.0,128817.0,125490.0,127977.0,127028.0,126501.0,123345.0,125267.0,124594.0,116243.0,119366.0,125470.0,124245.0,122674.0,122080.0,126202.0,120322.0,123251.0,122797.0,120173.0,120777.0,121983.0,116757.0,120544.0,119656.0,115815.0,116454.0,121086.0,118097.0,115046.0,112691.0,119155.0,117774.0,122437.0,119897.0,117229.0,114168.0,124048.0,113387.0,96001.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Belgium,:,:,:,204007.0,205986.0,209973.0,211996.0,216373.0,222401.0,224053.0,229237.0,233422.0,235547.0,241659.0,244656.0,241277.0,229923.0,216706.0,207023.0,201965.0,207267.0,214640.0,220251.0,226359.0,232836.0,235058.0,234390.0,230985.0,228005.0,224240.0,222917.0,222494.0,221577.0,223576.0,224450.0,226881.0,228876.0,230387.0,233799.0,237359.0,239662.0,241501.0,241129.0,241182.0,243191.0,247073.0,251181.0,253024.0,254345.0,255148.0,255968.0,257828.0,261671.0,264923.0,267892.0,270214.0,268975.0,272961.0,274167.0,277783.0,283734.0,274118.0,270378.0,268675.0,267845.0,278697.0,284337.0,288827.0,290967.0,292510.0,291888.0,288229.0,285316.0,279497.0,275472.0,272987.0,273262.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Bulgaria,:,:,:,24841.0,25548.0,26109.0,27163.0,27513.0,26581.0,26657.0,25781.0,24900.0,24825.0,25340.0,26056.0,26576.0,25943.0,23653.0,22139.0,21893.0,21081.0,21786.0,22936.0,22946.0,24326.0,24902.0,24814.0,25185.0,25008.0,25706.0,26145.0,26012.0,26412.0,26390.0,27621.0,28841.0,27822.0,27658.0,26757.0,27235.0,28893.0,28788.0,28446.0,27166.0,26485.0,26628.0,27885.0,28685.0,29871.0,30000.0,30358.0,30953.0,29637.0,29019.0,28696.0,27868.0,29405.0,30283.0,30188.0,30997.0,31002.0,29824.0,27360.0,25258.0,23937.0,24328.0,25859.0,25576.0,27057.0,29173.0,29510.0,30731.0,29782.0,28187.0,28868.0,29983.0,30124.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Cyprus,:,:,:,7290.0,7507.0,7598.0,7647.0,7645.0,7528.0,7551.0,7409.0,7476.0,7614.0,7706.0,8104.0,7939.0,7755.0,7398.0,6967.0,6770.0,6794.0,6816.0,6637.0,6954.0,6834.0,6863.0,6847.0,6564.0,6420.0,6349.0,6338.0,6237.0,6446.0,6745.0,6963.0,7172.0,7355.0,7266.0,7204.0,7186.0,7085.0,6955.0,7098.0,7422.0,8049.0,9208.0,9962.0,10259.0,10179.0,9288.0,8306.0,7860.0,6943.0,6813.0,6995.0,6948.0,7497.0,7489.0,7546.0,7428.0,7235.0,7064.0,7060.0,7473.0,7321.0,7300.0,7255.0,6985.0,7264.0,8008.0,8203.0,8235.0,8193.0,7975.0,8458.0,8748.0,8746.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Germany,:,:,:,279410.0,283111.0,288869.0,294772.0,297149.0,302253.0,304300.0,305262.0,309972.0,311447.0,315504.0,319076.0,315665.0,300964.0,283115.0,270658.0,259699.0,260597.0,264349.0,264180.0,268566.0,273099.0,277660.0,284529.0,288790.0,294393.0,296045.0,294364.0,291877.0,289587.0,291478.0,294022.0,297281.0,300782.0,301249.0,303468.0,303742.0,304222.0,303895.0,300469.0,296240.0,293022.0,293469.0,295480.0,297137.0,300695.0,298647.0,299189.0,299189.0,296640.0,295950.0,292489.0,296187.0,296881.0,299479.0,300269.0,294533.0,291007.0,279470.0,273784.0,275731.0,276262.0,282596.0,287441.0,289130.0,289005.0,288596.0,286335.0,279177.0,275576.0,273346.0,268580.0,267837.0,267155.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Denmark,:,:,:,88974.0,90911.0,92494.0,93818.0,96026.0,98498.0,98040.0,97894.0,97305.0,97100.0,98671.0,98206.0,96186.0,92744.0,86180.0,84414.0,81832.0,79765.0,79779.0,78069.0,78691.0,80894.0,83884.0,85244.0,83777.0,81677.0,80724.0,79301.0,78528.0,78616.0,77774.0,78910.0,79418.0,78303.0,77461.0,76338.0,76402.0,79607.0,81355.0,83394.0,84636.0,84244.0,83702.0,84046.0,84916.0,85259.0,85369.0,83863.0,83492.0,83543.0,84426.0,84567.0,84363.0,83875.0,82716.0,82645.0,82964.0,82594.0,82444.0,81997.0,81272.0,81701.0,82549.0,82570.0,83708.0,84808.0,85669.0,87814.0,87880.0,88178.0,87310.0,84411.0,83231.0,81196.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Estonia,:,:,:,45058.0,45688.0,46486.0,47551.0,47695.0,49089.0,48313.0,44787.0,41597.0,37495.0,33504.0,33469.0,32897.0,32039.0,32680.0,33515.0,34441.0,36007.0,38839.0,41307.0,43621.0,45049.0,46573.0,45873.0,45691.0,45979.0,43372.0,41906.0,40632.0,39843.0,39759.0,39626.0,39452.0,39839.0,39695.0,39704.0,40172.0,37832.0,35979.0,33893.0,31455.0,30632.0,30274.0,31101.0,30226.0,30444.0,30683.0,30016.0,31095.0,30652.0,31064.0,32200.0,32435.0,32632.0,33355.0,33277.0,34371.0,34340.0,34474.0,34991.0,34669.0,36027.0,37028.0,38813.0,38373.0,37952.0,36221.0,33465.0,32368.0,29602.0,27255.0,24559.0,22040.0,21438.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Greece,:,:,:,126256.0,127643.0,128149.0,130788.0,131503.0,130118.0,131604.0,131074.0,133359.0,132262.0,128642.0,125462.0,121587.0,120452.0,118528.0,115916.0,110900.0,107819.0,106423.0,104543.0,105663.0,106448.0,106100.0,108663.0,110229.0,115990.0,123781.0,126756.0,131771.0,132691.0,133461.0,137107.0,140162.0,141185.0,143087.0,144747.0,145928.0,148054.0,147248.0,146544.0,148636.0,149224.0,151378.0,156843.0,157115.0,159600.0,163342.0,161313.0,162056.0,164789.0,166328.0,169781.0,172552.0,173522.0,176890.0,179236.0,180296.0,180563.0,174367.0,170128.0,166271.0,161881.0,164430.0,164605.0,165673.0,162474.0,160023.0,158532.0,156660.0,162631.0,165325.0,168960.0,171796.0,171897.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Spain,:,:,:,399682.0,403534.0,405484.0,408718.0,414378.0,415371.0,419167.0,423006.0,426648.0,430974.0,433786.0,429294.0,416104.0,397374.0,380084.0,366885.0,363536.0,365228.0,365699.0,369137.0,377095.0,382974.0,389769.0,397036.0,403819.0,413088.0,418062.0,421828.0,418746.0,411047.0,407444.0,405717.0,397076.0,402670.0,407781.0,414318.0,427672.0,431617.0,437879.0,441642.0,447023.0,452425.0,451869.0,449973.0,451255.0,454536.0,460731.0,476557.0,483679.0,490547.0,498061.0,494618.0,497812.0,500814.0,501754.0,503492.0,496912.0,491255.0,471252.0,458443.0,455511.0,451767.0,463767.0,472812.0,477021.0,482409.0,492807.0,492102.0,489714.0,487846.0,479752.0,475330.0,471720.0,473129.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),European Union - 27 countries (from 2020),:,:,:,3049635.0,3075965.0,3103145.0,3131184.0,3160644.0,3191940.0,3221115.0,3251205.0,3271600.0,3298107.0,3324568.0,3328893.0,3281106.0,3174468.0,3038679.0,2935068.0,2880505.0,2895150.0,2959573.0,3013461.0,3066993.0,3110347.0,3141512.0,3161113.0,3172351.0,3185807.0,3176615.0,3167579.0,3153460.0,3145590.0,3145896.0,3147813.0,3152830.0,3158906.0,3168250.0,3186003.0,3218300.0,3247758.0,3269577.0,3281587.0,3283910.0,3280657.0,3285579.0,3301228.0,3317698.0,3339028.0,3356285.0,3386761.0,3417531.0,3438927.0,3470289.0,3493787.0,3525664.0,3549403.0,3574903.0,3561555.0,3532922.0,3492548.0,3374087.0,3300229.0,3265803.0,3248451.0,3307835.0,3369457.0,3403960.0,3423850.0,3466538.0,3473580.0,3461230.0,3455487.0,3404436.0,3361625.0,3338593.0,3312198.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Finland,:,:,:,93054.0,93102.0,96709.0,100250.0,102892.0,104793.0,105606.0,108025.0,107762.0,109552.0,110596.0,110713.0,111152.0,105438.0,98166.0,93645.0,90537.0,90306.0,95736.0,100246.0,104521.0,107553.0,109582.0,109901.0,109330.0,109886.0,106576.0,103508.0,101685.0,100983.0,100892.0,101440.0,102186.0,101356.0,102818.0,102394.0,102464.0,103842.0,99648.0,98710.0,96835.0,95895.0,99522.0,100823.0,101834.0,103179.0,104130.0,104941.0,107143.0,109058.0,111431.0,113471.0,114763.0,116406.0,117509.0,118533.0,118143.0,117958.0,114972.0,110366.0,107163.0,103378.0,99583.0,100034.0,100302.0,100128.0,102912.0,102927.0,102789.0,101405.0,99775.0,96453.0,93606.0,92000.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),France,:,:,:,332995.0,335758.0,336169.0,338624.0,342406.0,338399.0,342166.0,343384.0,342468.0,346996.0,344399.0,347105.0,346214.0,338629.0,330286.0,319322.0,309950.0,308993.0,311265.0,311703.0,310627.0,313133.0,315456.0,314110.0,317714.0,313083.0,306798.0,302730.0,297755.0,296980.0,297627.0,297088.0,297793.0,296554.0,292828.0,295381.0,294030.0,294388.0,294881.0,294245.0,293636.0,292972.0,290890.0,289667.0,287986.0,287676.0,291423.0,293790.0,298015.0,301337.0,300732.0,302869.0,303757.0,303750.0,304657.0,301546.0,295516.0,290248.0,279941.0,272255.0,268524.0,263561.0,264655.0,265853.0,271090.0,274300.0,277490.0,282035.0,277481.0,271196.0,269413.0,266131.0,266859.0,272015.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Croatia,:,:,:,20894.0,21144.0,19840.0,19593.0,19496.0,20203.0,21944.0,23843.0,24692.0,24469.0,25345.0,25393.0,25263.0,24597.0,22741.0,20730.0,19656.0,19055.0,18770.0,19548.0,19633.0,19379.0,19060.0,18494.0,17072.0,16553.0,16172.0,15502.0,15393.0,15360.0,15297.0,14458.0,15187.0,14648.0,15312.0,15274.0,14529.0,14493.0,14521.0,15873.0,15917.0,15634.0,15975.0,15398.0,16463.0,17870.0,17827.0,18852.0,18957.0,18793.0,19347.0,19527.0,19965.0,20104.0,19559.0,19029.0,18628.0,18221.0,18704.0,19105.0,19637.0,20380.0,20895.0,20491.0,19998.0,20108.0,20760.0,21203.0,21435.0,22116.0,21435.0,21606.0,21396.0,20100.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Ireland,:,:,:,46267.0,46846.0,47292.0,47748.0,48523.0,48653.0,49800.0,49209.0,49334.0,49092.0,48329.0,47808.0,46866.0,45203.0,43367.0,41496.0,40801.0,41040.0,41759.0,43378.0,43942.0,44340.0,44262.0,44052.0,44189.0,44860.0,45381.0,46263.0,46618.0,46125.0,46579.0,46569.0,45904.0,45926.0,45493.0,45217.0,46325.0,47396.0,48049.0,48947.0,49299.0,49234.0,49733.0,49910.0,49528.0,50154.0,49895.0,50446.0,51160.0,51129.0,51976.0,52409.0,52636.0,53017.0,52015.0,51291.0,50808.0,50092.0,48615.0,48952.0,49344.0,48995.0,51101.0,51164.0,51449.0,51967.0,52244.0,51755.0,50953.0,50216.0,49283.0,48753.0,47824.0,47958.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Italy,:,:,:,496369.0,497409.0,498401.0,499230.0,505988.0,514288.0,522309.0,528965.0,525419.0,527324.0,530402.0,525693.0,513529.0,504595.0,484891.0,467937.0,458435.0,447741.0,463494.0,477300.0,482243.0,490492.0,487713.0,484130.0,486785.0,483816.0,474516.0,470416.0,465732.0,466128.0,460604.0,449730.0,446783.0,436145.0,436589.0,436331.0,433598.0,435950.0,437922.0,444176.0,449536.0,447621.0,455249.0,452672.0,453484.0,448836.0,443744.0,454498.0,465839.0,468449.0,478681.0,486917.0,490835.0,500398.0,508983.0,498612.0,499193.0,492408.0,472512.0,469867.0,459836.0,461117.0,467974.0,482615.0,492927.0,497668.0,506571.0,500857.0,499182.0,506697.0,491149.0,488134.0,489565.0,468545.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Lithuania,:,:,:,26146.0,25898.0,27012.0,27791.0,27235.0,27821.0,28105.0,29043.0,29253.0,31784.0,34051.0,35069.0,36379.0,35334.0,33757.0,33511.0,34344.0,34877.0,35811.0,36446.0,37869.0,39571.0,41277.0,42605.0,42661.0,41996.0,40421.0,40545.0,41033.0,42481.0,42428.0,41199.0,39757.0,38188.0,39189.0,39424.0,41105.0,41612.0,42239.0,43326.0,43128.0,44737.0,45118.0,45320.0,46236.0,46266.0,46812.0,48717.0,49856.0,50692.0,51197.0,51074.0,52462.0,53215.0,54131.0,54025.0,52244.0,51153.0,49664.0,50164.0,51529.0,51204.0,51156.0,50202.0,49385.0,48656.0,45384.0,43185.0,40015.0,37708.0,39001.0,37822.0,37237.0,37772.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Latvia,:,:,:,58479.0,58390.0,58296.0,58209.0,55805.0,56754.0,58012.0,59084.0,59685.0,60714.0,59855.0,58997.0,60127.0,60600.0,60710.0,60348.0,58875.0,57619.0,57136.0,56551.0,57227.0,58003.0,61076.0,63394.0,65573.0,69273.0,70910.0,72034.0,71374.0,69982.0,67898.0,66053.0,65753.0,67243.0,68096.0,68534.0,70261.0,69942.0,69002.0,67965.0,66462.0,63800.0,60509.0,59325.0,59427.0,59977.0,61181.0,60085.0,57134.0,54202.0,55133.0,58044.0,60804.0,62729.0,60876.0,59309.0,57248.0,52406.0,47866.0,43834.0,40368.0,39496.0,38586.0,37745.0,37639.0,38652.0,40620.0,42545.0,43898.0,42458.0,40137.0,37312.0,33974.0,32906.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,485.0,967.0,1422.0,1956.0,1890.0,1985.0,2052.0,2035.0,2077.0,2057.0,2005.0,2044.0,1886.0,1786.0,1780.0,1846.0,2184.0,2380.0,2777.0,2929.0,2823.0,2641.0,2444.0,2396.0,:
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Malta,:,:,:,3503.0,3613.0,3721.0,3629.0,3578.0,3608.0,3354.0,3257.0,3228.0,3141.0,3321.0,3387.0,3373.0,3434.0,3436.0,3386.0,3369.0,3499.0,3652.0,3712.0,3795.0,3695.0,3418.0,3426.0,3321.0,3298.0,3412.0,3306.0,3321.0,3243.0,3159.0,3178.0,3091.0,3141.0,3087.0,3353.0,3453.0,3568.0,3679.0,3575.0,3683.0,4023.0,3975.0,3948.0,3781.0,3668.0,3822.0,3935.0,4100.0,5533.0,5262.0,4797.0,4559.0,2939.0,3818.0,4424.0,5195.0,5317.0,4517.0,3840.0,5738.0,5355.0,5752.0,5862.0,3370.0,3770.0,3835.0,4201.0,4888.0,4848.0,5076.0,5776.0,7211.0,8177.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Netherlands,:,:,:,459613.0,461342.0,467716.0,471459.0,476267.0,482576.0,484034.0,495109.0,506558.0,519355.0,531747.0,536182.0,529359.0,512086.0,493887.0,480442.0,482061.0,499581.0,512103.0,527131.0,537715.0,538092.0,545158.0,551695.0,550745.0,556034.0,558065.0,554834.0,557264.0,555270.0,557455.0,559529.0,558542.0,563962.0,565086.0,565306.0,571636.0,579048.0,588377.0,591082.0,594272.0,591868.0,582428.0,585699.0,588772.0,594216.0,600366.0,598950.0,595810.0,596984.0,592677.0,597170.0,604541.0,609046.0,615443.0,613956.0,607525.0,591705.0,575004.0,554982.0,547627.0,547001.0,556559.0,574259.0,580179.0,578815.0,586421.0,590686.0,589935.0,587994.0,572714.0,555661.0,545105.0,540195.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Norway,:,:,:,182529.0,183861.0,185438.0,183612.0,181244.0,180777.0,179648.0,180900.0,183265.0,178134.0,177014.0,174374.0,170181.0,168086.0,162236.0,159135.0,159255.0,162158.0,167217.0,170197.0,171863.0,172860.0,174086.0,178086.0,180205.0,181180.0,183081.0,181431.0,182412.0,182863.0,183148.0,187006.0,187287.0,187730.0,181463.0,178693.0,180313.0,180350.0,186486.0,188218.0,184388.0,186388.0,185636.0,181801.0,181015.0,179052.0,180137.0,180681.0,183800.0,182249.0,181332.0,181964.0,180267.0,182274.0,182153.0,180679.0,182502.0,188534.0,189780.0,195032.0,195060.0,192677.0,195451.0,197542.0,199621.0,197310.0,192868.0,189256.0,189026.0,188396.0,190257.0,191854.0,192001.0,189785.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Poland,:,:,:,54469.0,56413.0,57117.0,55141.0,52913.0,51264.0,51536.0,52518.0,52242.0,51042.0,50156.0,50018.0,48721.0,47512.0,45349.0,43794.0,44950.0,48204.0,52837.0,56162.0,59248.0,60984.0,60287.0,57997.0,57271.0,54755.0,53301.0,56194.0,58155.0,60865.0,62719.0,63777.0,63761.0,65102.0,66604.0,66191.0,68107.0,68675.0,69899.0,70967.0,68836.0,69167.0,69594.0,70158.0,72540.0,73288.0,73870.0,74295.0,77622.0,81792.0,86411.0,89045.0,91116.0,91931.0,93894.0,94754.0,93259.0,92093.0,88267.0,87888.0,88113.0,90562.0,92312.0,93178.0,96212.0,97113.0,102176.0,109405.0,118632.0,128567.0,134687.0,138563.0,135977.0,130642.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Portugal,:,:,:,62248.0,63330.0,63275.0,64751.0,65114.0,65003.0,66286.0,65151.0,66027.0,67517.0,66737.0,66483.0,64400.0,60852.0,59630.0,59626.0,59961.0,61913.0,62553.0,62909.0,63970.0,63668.0,64148.0,65482.0,65687.0,67065.0,68018.0,66941.0,66016.0,66606.0,69161.0,73313.0,76525.0,77443.0,77267.0,77006.0,78956.0,80829.0,83382.0,84691.0,85280.0,86028.0,85867.0,88036.0,87061.0,89649.0,90491.0,90625.0,91916.0,89929.0,90688.0,90537.0,90361.0,90991.0,88785.0,85738.0,85320.0,84719.0,79815.0,79881.0,79371.0,78591.0,83145.0,83307.0,83080.0,83480.0,84282.0,85729.0,85016.0,84005.0,84135.0,82578.0,82095.0,82605.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Romania,:,:,:,47678.0,48033.0,47853.0,46125.0,46006.0,46301.0,45807.0,46715.0,48180.0,47561.0,50250.0,51302.0,49751.0,46957.0,42107.0,38337.0,35166.0,34761.0,35380.0,35322.0,36528.0,36826.0,36869.0,37315.0,37489.0,37369.0,38962.0,38991.0,38427.0,39050.0,37362.0,39493.0,42512.0,43244.0,42486.0,43295.0,42598.0,43850.0,45681.0,45451.0,43650.0,43022.0,43634.0,43781.0,45477.0,44801.0,44129.0,44495.0,45553.0,47150.0,47571.0,48632.0,48409.0,48986.0,50838.0,50733.0,51887.0,52285.0,50682.0,48292.0,46411.0,46165.0,48208.0,51215.0,52358.0,54566.0,57011.0,57760.0,59568.0,59574.0,60833.0,63563.0,68654.0,70894.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Sweden,:,:,:,159861.0,161425.0,160587.0,161397.0,160747.0,164601.0,166540.0,166688.0,166267.0,166542.0,168694.0,170001.0,171240.0,165988.0,157320.0,151019.0,148043.0,149905.0,156607.0,161953.0,165190.0,167349.0,167232.0,164961.0,163276.0,160755.0,158919.0,159805.0,157483.0,159264.0,161237.0,160641.0,161570.0,161529.0,161373.0,164404.0,167530.0,168925.0,169124.0,170037.0,169685.0,168849.0,168969.0,169340.0,171324.0,172906.0,173682.0,175215.0,175964.0,177074.0,180339.0,179770.0,179949.0,179321.0,176120.0,175346.0,170557.0,170735.0,170203.0,167756.0,168970.0,167890.0,168576.0,170294.0,170619.0,171989.0,172671.0,171620.0,172055.0,169423.0,166311.0,163510.0,159611.0,160656.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Slovenia,:,:,:,12540.0,13332.0,13995.0,14785.0,15391.0,15838.0,15930.0,15763.0,15805.0,15756.0,15877.0,16418.0,16499.0,16050.0,14687.0,13957.0,13322.0,13099.0,14138.0,14039.0,14591.0,14801.0,15163.0,16156.0,16198.0,16503.0,16886.0,16957.0,16907.0,17033.0,16852.0,16930.0,17184.0,17593.0,17440.0,17556.0,18012.0,18268.0,19577.0,19928.0,19931.0,20537.0,20514.0,20679.0,21171.0,21613.0,21704.0,22348.0,22311.0,22385.0,22261.0,22289.0,23127.0,22968.0,23346.0,23437.0,22114.0,21477.0,20310.0,18909.0,18313.0,18015.0,18640.0,19547.0,20060.0,20703.0,21152.0,21824.0,22387.0,22156.0,21842.0,21126.0,21136.0,20785.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,77282.0,163827.0,242233.0,305271.0,290461.0,278790.0,280115.0,293921.0,307537.0,319804.0,327679.0,338078.0,348205.0,353511.0,356330.0,359082.0,361448.0,364261.0,369901.0,374714.0,377020.0,379353.0,380777.0,379400.0,377256.0,374638.0,372428.0,378688.0,386871.0,394396.0,401772.0,411600.0,419221.0,425190.0,427187.0,425853.0,430939.0,439835.0,455143.0,465981.0,471387.0,470515.0,463215.0,454370.0,452632.0,456362.0,463224.0,478116.0,491270.0,485046.0,488257.0,490556.0,486573.0,503520.0,513375.0,519907.0,531226.0,536651.0,537704.0,535825.0,525805.0,523297.0,518804.0,514345.0,522875.0
Quarterly,Sum of the last 4 quarters (in thousand tonnes),United Kingdom,:,:,:,570145.0,570304.0,570490.0,570520.0,568756.0,570626.0,567919.0,566972.0,566617.0,561507.0,558328.0,554348.0,548079.0,534358.0,515084.0,501979.0,489556.0,489643.0,490717.0,493886.0,498488.0,500810.0,507692.0,509311.0,506996.0,504851.0,502142.0,499708.0,489450.0,485471.0,485674.0,485324.0,491755.0,494470.0,495202.0,491279.0,491856.0,492572.0,486543.0,486997.0,485729.0,479690.0,480061.0,478940.0,472772.0,472468.0,473010.0,471451.0,470683.0,466920.0,464988.0,464665.0,472056.0,479262.0,477337.0,473731.0,475343.0,468833.0,447605.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
